date,Silbergraben,Gera,Schmal,Kern,Vol,Out,In_tot,Vol_diff,Ungauged,In_calc,Vol_calc,out_calc,out_calc_fixed,Vol_calc_fixed
2015-07-30,0.087,0.106,0.007,0.081,13.34,0.889,0.33,16.10237408,0.031395,0.305395,12.769087856,0.907246851851847,0.907246851851847,13.3425370496
2015-07-31,0.087,0.096,0.007,0.081,13.295,0.907,0.32,16.04773904,0.031395,0.295395,12.716245184,0.816228333333333,0.816228333333333,13.2975370496
2015-08-01,0.087,0.096,0.007,0.081,13.251,0.883,0.32,15.99528128,0.031395,0.295395,12.665476112,0.804654259259265,0.804654259259265,13.2535370496
2015-08-02,0.087,0.096,0.007,0.081,13.199,0.94,0.32,15.93765248,0.031395,0.295395,12.60978224,0.897246851851847,0.897246851851847,13.2015370496
2015-08-03,0.079,0.087,0.007,0.069,13.14,0.889,0.284,15.88154,0.027495,0.262495,12.555652208,0.945365370370362,0.945365370370362,13.1425370496
2015-08-04,0.079,0.087,0.005,0.069,13.081,0.904,0.285,15.82415312,0.027885,0.262885,12.500259872,0.945755370370383,0.945755370370383,13.0835370496
2015-08-05,0.079,0.087,0.005,0.069,13.022,0.918,0.285,15.76549616,0.027885,0.262885,12.443657936,0.945755370370362,0.945755370370362,13.0245370496
2015-08-06,0.079,0.087,0.005,0.069,12.963,0.946,0.285,15.70429904,0.027885,0.262885,12.3846368,0.945755370370383,0.945755370370383,12.9655370496
2015-08-07,0.079,0.087,0.005,0.069,12.904,0.953,0.285,15.64246688,0.027885,0.262885,12.325010864,0.945755370370362,0.945755370370362,12.9065370496
2015-08-08,0.071,0.078,0.005,0.069,12.831,0.904,0.265,15.583352,0.026325,0.244325,12.268014944,1.08923240740741,1.08923240740741,12.8335370496
2015-08-09,0.071,0.078,0.005,0.069,12.78,0.913,0.265,15.52342064,0.026325,0.244325,12.210241424,0.83460277777778,0.83460277777778,12.7825370496
2015-08-10,0.071,0.078,0.005,0.069,12.715,0.813,0.265,15.47256128,0.026325,0.244325,12.161107904,0.996639814814809,0.996639814814809,12.7175370496
2015-08-11,0.071,0.078,0.005,0.069,12.65,0.707,0.265,15.43131824,0.026325,0.244325,12.121132784,0.996639814814809,0.996639814814809,12.6525370496
2015-08-12,0.071,0.078,0.005,0.069,12.65,0.763,0.265,15.38499488,0.026325,0.244325,12.076319264,0.244325,0.244325,12.6525370496
2015-08-13,0.071,0.078,0.005,0.069,12.52,0.714,0.265,15.3431168,0.026325,0.244325,12.035739344,1.74895462962964,1.74895462962964,12.5225370496
2015-08-14,0.071,0.07,0.005,0.069,12.455,0.726,0.257,15.29945888,0.026325,0.236325,11.993431424,0.988639814814809,0.988639814814809,12.4575370496
2015-08-15,0.087,0.087,0.004,0.069,12.405,0.794,0.296,15.2530016,0.02964,0.27264,11.94838592,0.851343703703712,0.851343703703712,12.4075370496
2015-08-16,0.079,0.078,0.005,0.081,12.369,0.742,0.292,15.21091616,0.030225,0.268225,11.90745176,0.684891666666662,0.684891666666662,12.3715370496
2015-08-17,0.137,0.126,0.009,0.16,12.369,0.786,0.524,15.18488384,0.05616,0.47916,11.880940784,0.47916,0.47916,12.3715370496
2015-08-18,0.116,0.116,0.007,0.125,12.34,0.71,0.439,15.15840224,0.04563,0.40263,11.854384016,0.738278148148147,0.738278148148147,12.3425370496
2015-08-19,0.106,0.096,0.007,0.109,12.312,0.821,0.384,15.11709872,0.04056,0.35156,11.8138244,0.675634074074079,0.675634074074079,12.3145370496
2015-08-20,0.096,0.096,0.007,0.095,12.269,0.82,0.351,15.07303472,0.03588,0.32288,11.770873232,0.820565185185177,0.820565185185177,12.2715370496
2015-08-21,0.096,0.087,0.007,0.095,12.226,0.843,0.342,15.02610656,0.03588,0.31388,11.725157264,0.811565185185177,0.811565185185177,12.2285370496
2015-08-22,0.087,0.078,0.007,0.081,12.177,0.818,0.302,14.9779904,0.031395,0.277395,11.678448992,0.844524629629644,0.844524629629644,12.1795370496
2015-08-23,0.087,0.078,0.007,0.081,12.134,0.795,0.302,14.9319608,0.031395,0.277395,11.63372792,0.775080185185177,0.775080185185177,12.1365370496
2015-08-24,0.087,0.087,0.007,0.081,12.092,0.796,0.311,14.88661808,0.031395,0.286395,11.589698048,0.772506111111109,0.772506111111109,12.0945370496
2015-08-25,0.096,0.106,0.012,0.109,12.042,0.744,0.379,14.851868,0.037635,0.348635,11.555538512,0.927338703703712,0.927338703703712,12.0445370496
2015-08-26,0.087,0.087,0.007,0.095,12,0.828,0.33,14.80526384,0.034125,0.303125,11.510189312,0.789236111111109,0.789236111111109,12.0025370496
2015-08-27,0.087,0.078,0.007,0.081,11.944,0.813,0.302,14.75760128,0.031395,0.277395,11.46391304,0.925543148148138,0.925543148148138,11.9465370496
2015-08-28,0.106,0.087,0.007,0.095,11.902,0.822,0.356,14.71378784,0.03783,0.32583,11.421043952,0.81194111111113,0.81194111111113,11.9045370496
2015-08-29,0.096,0.096,0.009,0.095,11.867,0.756,0.351,14.67552992,0.03549,0.32249,11.383588688,0.727582592592574,0.727582592592574,11.8695370496
2015-08-30,0.087,0.078,0.007,0.095,11.818,0.777,0.321,14.63277488,0.034125,0.294125,11.341868288,0.861254629629644,0.861254629629644,11.8205370496
2015-08-31,0.087,0.078,0.007,0.081,11.776,0.764,0.302,14.5895576,0.031395,0.277395,11.299825616,0.763506111111109,0.763506111111109,11.7785370496
2015-09-01,0.079,0.078,0.007,0.081,11.72,0.761,0.292,14.54574848,0.029835,0.267835,11.25721616,0.915983148148138,0.915983148148138,11.7225370496
2015-09-02,0.079,0.078,0.007,0.081,11.672,0.782,0.292,14.50003424,0.029835,0.267835,11.212792304,0.823390555555556,0.823390555555556,11.6745370496
2015-09-03,0.079,0.078,0.007,0.081,11.616,0.709,0.292,14.46094256,0.029835,0.267835,11.174675648,0.915983148148159,0.915983148148159,11.6185370496
2015-09-04,0.079,0.087,0.007,0.081,11.568,0.799,0.301,14.41446368,0.029835,0.276835,11.129560592,0.832390555555556,0.832390555555556,11.5705370496
2015-09-05,0.079,0.078,0.007,0.081,11.52,0.794,0.292,14.3676608,0.029835,0.267835,11.084099936,0.823390555555556,0.823390555555556,11.5225370496
2015-09-06,0.087,0.078,0.009,0.095,11.478,0.802,0.321,14.32263776,0.033735,0.293735,11.04018584,0.779846111111109,0.779846111111109,11.4805370496
2015-09-07,0.087,0.078,0.009,0.081,11.43,0.748,0.302,14.280872,0.031005,0.277005,10.999491872,0.832560555555556,0.832560555555556,11.4325370496
2015-09-08,0.079,0.078,0.009,0.095,11.389,0.709,0.31,14.24333552,0.032175,0.284175,10.962786992,0.758712037037041,0.758712037037041,11.3915370496
2015-09-09,0.079,0.078,0.009,0.081,11.341,0.78,0.291,14.19771632,0.029445,0.267445,10.91850224,0.823000555555556,0.823000555555556,11.3435370496
2015-09-10,0.079,0.078,0.009,0.081,11.294,0.733,0.291,14.15636096,0.029445,0.267445,10.878278288,0.811426481481468,0.811426481481468,11.2965370496
2015-09-11,0.079,0.078,0.009,0.081,11.246,0.764,0.291,14.11219328,0.029445,0.267445,10.835375936,0.823000555555556,0.823000555555556,11.2485370496
2015-09-12,0.079,0.07,0.009,0.081,11.192,0.751,0.283,14.06851376,0.029445,0.259445,10.792905584,0.884445000000003,0.884445000000003,11.1945370496
2015-09-13,0.079,0.07,0.009,0.081,11.144,0.752,0.283,14.02474352,0.029445,0.259445,10.750348832,0.815000555555556,0.815000555555556,11.1465370496
2015-09-14,0.079,0.07,0.009,0.081,11.104,0.744,0.283,13.98169904,0.029445,0.259445,10.70848328,0.722407962962974,0.722407962962974,11.1065370496
2015-09-15,0.087,0.087,0.012,0.095,11.064,0.721,0.329,13.94471552,0.03315,0.30215,10.67229464,0.765112962962953,0.765112962962953,11.0665370496
2015-09-16,0.079,0.078,0.009,0.095,11.01,0.758,0.31,13.90273376,0.032175,0.284175,10.63135616,0.909175000000003,0.909175000000003,11.0125370496
2015-09-17,0.087,0.087,0.012,0.095,10.976,0.72,0.329,13.86584096,0.03315,0.30215,10.59525392,0.695668518518506,0.695668518518506,10.9785370496
2015-09-18,0.087,0.087,0.014,0.109,10.936,0.72,0.347,13.83050336,0.03549,0.31849,10.560563456,0.781452962962974,0.781452962962974,10.9385370496
2015-09-19,0.087,0.078,0.012,0.095,10.889,0.748,0.32,13.7902928,0.03315,0.29315,10.521264416,0.837131481481488,0.837131481481488,10.8915370496
2015-09-20,0.087,0.078,0.012,0.095,10.849,0.792,0.32,13.74609056,0.03315,0.29315,10.478163776,0.756112962962953,0.756112962962953,10.8515370496
2015-09-21,0.079,0.078,0.012,0.095,10.803,0.725,0.309,13.70701616,0.03159,0.28359,10.440025952,0.8159974074074,0.8159974074074,10.8055370496
2015-09-22,0.079,0.078,0.012,0.095,10.756,0.723,0.309,13.6681232,0.03159,0.28359,10.402060928,0.827571481481488,0.827571481481488,10.7585370496
2015-09-23,0.087,0.106,0.012,0.095,10.717,0.733,0.348,13.63169264,0.03315,0.32115,10.366477088,0.772538888888886,0.772538888888886,10.7195370496
2015-09-24,0.079,0.087,0.012,0.095,10.677,0.739,0.318,13.59212576,0.03159,0.29259,10.327907264,0.755552962962974,0.755552962962974,10.6795370496
2015-09-25,0.079,0.087,0.012,0.095,10.631,0.773,0.318,13.5494744,0.03159,0.29259,10.28639984,0.8249974074074,0.8249974074074,10.6335370496
2015-09-26,0.079,0.078,0.012,0.095,10.585,0.777,0.309,13.50568256,0.03159,0.28359,10.243769216,0.8159974074074,0.8159974074074,10.5875370496
2015-09-27,0.079,0.07,0.009,0.081,10.539,0.786,0.283,13.45882784,0.029445,0.259445,10.198274864,0.791852407407421,0.791852407407421,10.5415370496
2015-09-28,0.079,0.078,0.009,0.081,10.493,0.733,0.291,13.41747248,0.029445,0.267445,10.158050912,0.7998524074074,0.7998524074074,10.4955370496
2015-09-29,0.079,0.07,0.009,0.081,10.448,0.72,0.283,13.37660528,0.029445,0.259445,10.11825896,0.780278333333333,0.780278333333333,10.4505370496
2015-09-30,0.079,0.07,0.009,0.081,10.402,0.766,0.283,13.33156496,0.029445,0.259445,10.074492608,0.791852407407421,0.791852407407421,10.4045370496
2015-10-01,0.079,0.07,0.009,0.081,10.35,0.767,0.283,13.28643392,0.029445,0.259445,10.030639856,0.861296851851847,0.861296851851847,10.3525370496
2015-10-02,0.079,0.063,0.009,0.081,10.299,0.784,0.276,13.23915584,0.029445,0.252445,9.984713504,0.84272277777778,0.84272277777778,10.3015370496
2015-10-03,0.079,0.07,0.009,0.081,10.247,0.737,0.283,13.1967464,0.029445,0.259445,9.943452752,0.861296851851847,0.861296851851847,10.2495370496
2015-10-04,0.071,0.07,0.009,0.081,10.202,0.702,0.272,13.15656176,0.027885,0.249885,9.904390016,0.770718333333333,0.770718333333333,10.2045370496
2015-10-05,0.071,0.078,0.009,0.081,10.151,0.701,0.28,13.11715904,0.027885,0.257885,9.86610488,0.84816277777778,0.84816277777778,10.1535370496
2015-10-06,0.071,0.078,0.009,0.081,10.1,0.713,0.28,13.07666768,0.027885,0.257885,9.826782944,0.84816277777778,0.84816277777778,10.1025370496
2015-10-07,0.079,0.106,0.009,0.095,10.061,0.695,0.338,13.04282048,0.032175,0.312175,9.793706864,0.763563888888885,0.763563888888885,10.0635370496
2015-10-08,0.071,0.078,0.009,0.095,10.01,0.781,0.299,12.99780176,0.030615,0.274615,9.7499552,0.86489277777778,0.86489277777778,10.0125370496
2015-10-09,0.071,0.07,0.009,0.081,9.966,0.854,0.272,12.94382768,0.027885,0.249885,9.697759664,0.759144259259265,0.759144259259265,9.9685370496
2015-10-10,0.071,0.096,0.012,0.095,9.928,0.85,0.316,12.89401808,0.03003,0.29203,9.649551056,0.731844814814797,0.731844814814797,9.9305370496
2015-10-11,0.071,0.078,0.009,0.081,9.884,0.739,0.28,12.851168,0.027885,0.257885,9.60798272,0.767144259259265,0.767144259259265,9.8865370496
2015-10-12,0.071,0.063,0.007,0.081,9.84,0.724,0.266,12.80846912,0.028275,0.243275,9.56644808,0.752534259259265,0.752534259259265,9.8425370496
2015-10-13,0.071,0.07,0.009,0.081,9.79,0.679,0.272,12.77037104,0.027885,0.249885,9.529372544,0.828588703703712,0.828588703703712,9.7925370496
2015-10-14,0.071,0.063,0.009,0.081,9.74,0.736,0.265,12.72649712,0.027885,0.242885,9.486767408,0.821588703703691,0.821588703703691,9.7425370496
2015-10-15,0.071,0.07,0.009,0.081,9.69,0.733,0.272,12.68350016,0.027885,0.249885,9.445026272,0.828588703703712,0.828588703703712,9.6925370496
2015-10-16,0.087,0.096,0.012,0.109,9.652,0.74,0.357,12.64721216,0.03588,0.32788,9.409419104,0.767694814814818,0.767694814814818,9.6545370496
2015-10-17,0.087,0.106,0.025,0.109,9.615,0.731,0.362,12.61217264,0.033345,0.335345,9.375234512,0.76358574074073,0.76358574074073,9.6175370496
2015-10-18,0.079,0.096,0.025,0.095,9.578,0.771,0.322,12.57004832,0.029055,0.299055,9.334458464,0.72729574074075,0.72729574074075,9.5805370496
2015-10-19,0.079,0.087,0.025,0.095,9.541,0.755,0.313,12.52859792,0.029055,0.290055,9.294287216,0.71829574074073,0.71829574074073,9.5435370496
2015-10-20,0.079,0.096,0.025,0.095,9.498,0.763,0.322,12.48719936,0.029055,0.299055,9.254202368,0.796740185185197,0.796740185185197,9.5005370496
2015-10-21,0.087,0.106,0.029,0.109,9.461,0.686,0.36,12.45606944,0.032565,0.334565,9.223838384,0.76280574074073,0.76280574074073,9.4635370496
2015-10-22,0.079,0.096,0.025,0.095,9.418,0.658,0.322,12.42419648,0.029055,0.299055,9.192825536,0.796740185185197,0.796740185185197,9.4205370496
2015-10-23,0.079,0.096,0.025,0.109,9.375,0.692,0.341,12.39088064,0.031785,0.315785,9.16032056,0.813470185185177,0.813470185185177,9.3775370496
2015-10-24,0.079,0.078,0.025,0.095,9.327,0.753,0.304,12.34883408,0.029055,0.281055,9.119544512,0.836610555555556,0.836610555555556,9.3295370496
2015-10-25,0.079,0.087,0.025,0.095,9.284,0.731,0.313,12.30956096,0.029055,0.290055,9.081446864,0.787740185185177,0.787740185185177,9.2865370496
2015-10-26,0.079,0.087,0.025,0.095,9.242,0.634,0.313,12.27908768,0.029055,0.290055,9.051730016,0.776166111111109,0.776166111111109,9.2445370496
2015-10-27,0.079,0.087,0.025,0.095,9.199,0.687,0.313,12.24380624,0.029055,0.290055,9.017433968,0.787740185185197,0.787740185185197,9.2015370496
2015-10-28,0.079,0.096,0.025,0.095,9.163,0.729,0.322,12.20549216,0.029055,0.299055,8.98028672,0.715721666666662,0.715721666666662,9.1655370496
2015-10-29,0.079,0.096,0.025,0.095,9.121,0.692,0.322,12.17053472,0.029055,0.299055,8.946336272,0.785166111111109,0.785166111111109,9.1235370496
2015-10-30,0.079,0.087,0.018,0.081,9.073,0.715,0.297,12.13133072,0.02769,0.27469,8.908293488,0.830245555555556,0.830245555555556,9.0755370496
2015-10-31,0.079,0.087,0.018,0.081,9.031,0.744,0.297,12.08949584,0.02769,0.27469,8.867745104,0.760801111111109,0.760801111111109,9.0335370496
2015-11-01,0.071,0.078,0.018,0.081,8.996,0.748,0.277,12.04557008,0.02613,0.25613,8.825247536,0.661222592592594,0.661222592592594,8.9985370496
2015-11-02,0.071,0.078,0.018,0.081,8.954,0.678,0.277,12.00799472,0.02613,0.25613,8.788797968,0.742241111111109,0.742241111111109,8.9565370496
2015-11-03,0.071,0.087,0.018,0.081,8.907,0.71,0.286,11.96829392,0.02613,0.26513,8.7503612,0.809111481481488,0.809111481481488,8.9095370496
2015-11-04,0.079,0.087,0.018,0.081,8.865,0.732,0.297,11.92754768,0.02769,0.27469,8.710849616,0.760801111111109,0.760801111111109,8.8675370496
2015-11-05,0.071,0.096,0.018,0.081,8.818,0.683,0.295,11.89107392,0.02613,0.27413,8.675523248,0.818111481481488,0.818111481481488,8.8205370496
2015-11-06,0.071,0.087,0.018,0.081,8.771,0.69,0.286,11.85318752,0.02613,0.26513,8.63881448,0.809111481481468,0.809111481481468,8.7735370496
2015-11-07,0.079,0.078,0.007,0.081,8.731,0.742,0.288,11.81075648,0.029835,0.267835,8.597846624,0.730797962962974,0.730797962962974,8.7335370496
2015-11-08,0.079,0.078,0.007,0.081,8.69,0.717,0.292,11.77093904,0.029835,0.267835,8.559038768,0.742372037037041,0.742372037037041,8.6925370496
2015-11-09,0.079,0.078,0.007,0.081,8.643,0.718,0.292,11.73103088,0.029835,0.267835,8.520144512,0.811816481481468,0.811816481481468,8.6455370496
2015-11-10,0.071,0.078,0.005,0.081,8.597,0.694,0.281,11.6923496,0.028665,0.258665,8.482531568,0.791072407407421,0.791072407407421,8.5995370496
2015-11-11,0.071,0.078,0.005,0.081,8.557,0.754,0.281,11.64822512,0.028665,0.258665,8.439734624,0.721627962962953,0.721627962962953,8.5595370496
2015-11-12,0.071,0.078,0.005,0.081,8.511,0.739,0.281,11.60546144,0.028665,0.258665,8.39823368,0.791072407407421,0.791072407407421,8.5135370496
2015-11-13,0.071,0.078,0.005,0.081,8.465,0.719,0.281,11.56451216,0.028665,0.258665,8.358460736,0.7910724074074,0.7910724074074,8.4675370496
2015-11-14,0.079,0.087,0.005,0.081,8.425,0.707,0.301,11.52637952,0.030225,0.277225,8.321328176,0.740187962962953,0.740187962962953,8.4275370496
2015-11-15,0.232,0.269,0.005,0.179,8.402,0.782,0.822,11.52645728,0.07917,0.75917,8.319355664,1.02537370370372,1.02537370370372,8.4045370496
2015-11-16,0.492,0.446,0.007,0.46,8.442,0.388,1.729,11.64064352,0.184275,1.582275,8.422541024,1.11931203703703,1.11931203703703,8.4445370496
2015-11-17,0.444,0.365,0.007,0.315,8.493,0.729,1.378,11.69356784,0.14664,1.27064,8.46933872,0.680362222222221,0.680362222222221,8.4955370496
2015-11-18,0.492,0.717,0.007,0.342,8.562,0.812,1.84,11.7788792,0.161265,1.712265,8.547121616,0.9136538888889,0.9136538888889,8.5645370496
2015-11-19,0.535,1.012,0.009,0.37,8.661,0.738,2.231,11.90468624,0.17472,2.09172,8.664083024,0.945886666666664,0.945886666666664,8.6635370496
2015-11-20,0.853,0.943,0.014,0.713,8.789,0.73,3.028,12.10007984,0.30264,2.81164,8.84393672,1.33015851851852,1.33015851851852,8.7915370496
2015-11-21,0.78,1.012,0.014,0.673,8.978,0.868,2.969,12.27785648,0.280605,2.745605,9.006161792,0.558104999999999,0.558104999999999,8.9805370496
2015-11-22,0.626,0.91,0.012,0.526,9.133,0.869,2.461,12.4116512,0.2223,2.2843,9.128443712,0.490318518518526,0.490318518518526,9.1355370496
2015-11-23,0.468,1.048,0.009,0.429,9.26,0.678,2.256,12.54506144,0.17316,2.11816,9.252873536,0.648252592592585,0.648252592592585,9.2625370496
2015-11-24,0.378,0.844,0.007,0.37,9.351,0.674,1.851,12.64384256,0.144495,1.736495,9.344673104,0.683254259259247,0.683254259259247,9.3535370496
2015-11-25,0.357,0.748,0.007,0.37,9.43,0.721,1.727,12.72764624,0.1404,1.6154,9.421949264,0.701048148148162,0.701048148148162,9.4325370496
2015-11-26,0.318,0.656,0.007,0.342,9.486,0.686,1.545,12.79890032,0.127335,1.443335,9.487383008,0.795186851851841,0.795186851851841,9.4885370496
2015-11-27,0.299,0.535,0.005,0.315,9.535,0.744,1.362,12.84908144,0.118755,1.267755,9.53263544,0.700625370370376,0.700625370370376,9.5375370496
2015-11-28,0.248,0.505,0.007,0.29,9.572,0.719,1.229,12.89003936,0.103545,1.146545,9.569575328,0.718304259259271,0.718304259259271,9.5745370496
2015-11-29,0.248,0.476,0.007,0.29,9.603,0.716,1.2,12.92876384,0.103545,1.117545,9.604268816,0.758748703703697,0.758748703703697,9.6055370496
2015-11-30,0.579,1.396,0.009,0.635,9.683,0.693,3.032,13.12785968,0.234975,2.844975,9.790199456,1.91904907407407,1.91904907407407,9.6855370496
2015-12-01,2.732,1.12,0.039,2.558,9.985,0.717,8.248,13.77544064,1.023945,7.433945,10.370543504,3.93857462962963,3.93857462962963,9.9875370496
2015-12-02,1.986,0.476,0.029,1.658,10.552,0.783,5.385,14.16967088,0.704925,4.824925,10.719765824,-1.737575,0.1,10.3957705696
2015-12-03,1.279,1.234,0.021,1.182,10.923,0.752,4.549,14.49448304,0.4758,4.1708,11.015150144,-0.123181481481487,0.1,10.7474876896
2015-12-04,0.952,0.844,0.018,0.931,11.185,0.743,3.38,14.71911008,0.363675,3.090675,11.217989264,0.0582675925925868,0.1,11.0058820096
2015-12-05,0.727,0.505,0.014,0.713,11.355,0.767,2.444,14.86068944,0.27807,2.22307,11.343793712,0.255477407407408,0.235845948953279,11.1775781676104
2015-12-06,0.579,0.356,0.012,0.635,11.465,0.76,1.991,14.96376464,0.23439,1.80439,11.434029008,0.531241851851858,0.476790812054624,11.2922827374489
2015-12-07,0.468,0.306,0.012,0.526,11.547,0.726,1.644,15.03994352,0.19149,1.49149,11.500167344,0.542415925925917,0.486553984219485,11.3791092092124
2015-12-08,0.421,0.269,0.009,0.46,11.602,0.662,1.455,15.10559888,0.17004,1.32004,11.557022,0.683465925925929,0.609794211975872,11.4404744452976
2015-12-09,0.357,0.78,0.009,0.429,11.685,0.703,1.838,15.20062592,0.151515,1.717515,11.644676096,0.75686685185185,0.673927121076471,11.5306404380366
2015-12-10,0.337,0.686,0.007,0.399,11.762,0.726,1.677,15.279656,0.142155,1.564155,11.717092688,0.672951296296297,0.600607219063218,11.6138909663096
2015-12-11,0.299,0.625,0.007,0.37,11.818,0.749,1.526,15.34355312,0.12909,1.42309,11.775334064,0.774941851851861,0.689719869156569,11.6772541456144
2015-12-12,0.399,0.943,0.009,0.493,11.895,0.686,2.144,15.4665608,0.172185,2.007185,11.889484448,1.1159812962963,0.987697740884612,11.765337844802
2015-12-13,0.378,0.811,0.009,0.493,11.993,0.747,1.984,15.57021056,0.16809,1.85009,11.984791424,0.715830740740732,0.638072461880652,11.8700561600955
2015-12-14,0.421,0.876,0.009,0.493,12.099,0.688,2.107,15.68984,0.176475,1.966475,12.095251664,0.739623148148149,0.658860705111866,11.9830340351739
2015-12-15,0.421,0.943,0.009,0.493,12.212,0.703,2.174,15.81389744,0.176475,2.033475,12.210204704,0.725604629629634,0.646612244175823,12.1028589772771
